city,location,price,bedrooms,baths,size,price_lakh,size_marla,price_per_sqft,bedroom_group,price_band
Lahore,"DHA Phase 8 - Block S, DHA Phase 8",85000000,5,6,4500.0,850.0,20.0,18888.88888888889,5,5 â€“ 10 Cr
Lahore,"DHA Phase 7 - Block X, DHA Phase 7",50000000,3,4,4500.0,500.0,20.0,11111.111111111111,3,2.5 â€“ 5 Cr
Lahore,"DHA Phase 6, DHA Defence",99000000,5,6,4500.0,990.0,20.0,22000.0,5,5 â€“ 10 Cr
Lahore,"DHA Phase 6, DHA Defence",92500000,5,6,4500.0,925.0,20.0,20555.555555555555,5,5 â€“ 10 Cr
Lahore,"DHA Phase 6, DHA Defence",60000000,4,5,2250.0,600.0,10.0,26666.666666666668,4,5 â€“ 10 Cr
Lahore,"Gulberg, Lahore",59000000,2,2,1935.0,590.0,8.6,30490.956072351422,2,5 â€“ 10 Cr
Lahore,"DHA Phase 6, DHA Defence",190000000,6,7,4500.0,1900.0,20.0,42222.22222222222,6,10 â€“ 50 Cr
Lahore,"DHA Phase 6 - Block J, DHA Phase 6",84500000,5,6,4500.0,845.0,20.0,18777.777777777777,5,5 â€“ 10 Cr
Lahore,"DHA Phase 6, DHA Defence",78000000,5,6,4500.0,780.0,20.0,17333.333333333332,5,5 â€“ 10 Cr
Lahore,"DHA Phase 8, DHA Defence",45500000,4,5,2250.0,455.0,10.0,20222.222222222223,4,2.5 â€“ 5 Cr
Lahore,"Dream Gardens Phase 2, Dream Gardens",40000000,6,6,2250.0,400.0,10.0,17777.777777777777,6,2.5 â€“ 5 Cr
Lahore,"Askari 11 - Sector B, Askari 11",38000000,3,4,2250.0,380.0,10.0,16888.88888888889,3,2.5 â€“ 5 Cr
Lahore,"DHA Phase 7, DHA Defence",85000000,5,6,4500.0,850.0,20.0,18888.88888888889,5,5 â€“ 10 Cr
Lahore,"Johar Town, Lahore",23000000,5,5,1125.0,230.0,5.0,20444.444444444445,5,50L â€“ 2.5 Cr
